bucket_utc,listing_type,id,downloads
2026-07-26T19:00Z,map,palma-de-mallorca,1
2026-07-26T19:00Z,map,paris-ile-de-france,1
2026-07-26T19:00Z,map,sofia-bulgaria,1
2026-07-26T19:00Z,map,toronto,2
2026-07-26T19:00Z,map,toulouse,1
2026-07-26T19:00Z,map,trondheim-no,1
2026-07-26T19:00Z,map,trondheim-val,1
2026-07-26T19:00Z,map,turin,1
2026-07-26T19:00Z,map,vancouver,2
2026-07-26T19:00Z,map,yukina-asahikawa,1
2026-07-26T19:00Z,map,yukina-bydgoszcz-torun,1
2026-07-26T19:00Z,map,yukina-cz-ceske-budejovice,1
2026-07-26T19:00Z,map,yukina-cz-ostrava,2
2026-07-26T19:00Z,map,yukina-cz-plzen,1
2026-07-26T19:00Z,map,yukina-cz-praha,2
2026-07-26T19:00Z,map,yukina-ee-parnu,1
2026-07-26T19:00Z,map,yukina-ee-tallinn,1
2026-07-26T19:00Z,map,yukina-hakodate,1
2026-07-26T19:00Z,map,yukina-hiroshima-kure,3
2026-07-26T19:00Z,map,yukina-kagoshima-kirishima,1
2026-07-26T19:00Z,map,yukina-kochi,1
2026-07-26T19:00Z,map,yukina-kumamoto,1
2026-07-26T19:00Z,map,yukina-kyoto,3
2026-07-26T19:00Z,map,yukina-lt-kaunas,1
2026-07-26T19:00Z,map,yukina-lt-vilnius,2
2026-07-26T19:00Z,map,yukina-lv-daugavpils,1
2026-07-26T19:00Z,map,yukina-lv-riga,1
2026-07-26T19:00Z,map,yukina-matsuyama,1
2026-07-26T19:00Z,map,yukina-morioka,1
2026-07-26T19:00Z,map,yukina-nagasaki,1
2026-07-26T19:00Z,map,yukina-nakadoori,1
2026-07-26T19:00Z,map,yukina-okayama,1
2026-07-26T19:00Z,map,yukina-okinawa,1
2026-07-26T19:00Z,map,yukina-pl-bialystok,1
2026-07-26T19:00Z,map,yukina-pl-gdansk,1
2026-07-26T19:00Z,map,yukina-pl-katowice-gzm,1
2026-07-26T19:00Z,map,yukina-pl-kielce,1
2026-07-26T19:00Z,map,yukina-pl-krakow,3
2026-07-26T19:00Z,map,yukina-pl-lodz,1
2026-07-26T19:00Z,map,yukina-pl-lublin,2
2026-07-26T19:00Z,map,yukina-pl-opole,1
2026-07-26T19:00Z,map,yukina-pl-rzeszow,1
2026-07-26T19:00Z,map,yukina-pl-warszawa,2
2026-07-26T19:00Z,map,yukina-sapporo-chitose,3
2026-07-26T19:00Z,map,yukina-shizuoka-hamamatsu,2
2026-07-26T19:00Z,map,yukina-takamatsu,1
2026-07-26T19:00Z,map,yukina-tsugaru,1
2026-07-26T19:00Z,map,yukina-tw-chiayi,1
2026-07-26T19:00Z,map,yukina-tw-hsinchu,12
2026-07-26T19:00Z,map,yukina-tw-kaohsiung,2
2026-07-26T19:00Z,map,yukina-tw-taichung,1
2026-07-26T19:00Z,map,yukina-tw-tainan,1
2026-07-26T19:00Z,map,yukina-tw-taipei,1
2026-07-26T19:00Z,map,yukina-ua-dnipro,1
2026-07-26T19:00Z,map,yukina-ua-kharkiv,1
2026-07-26T19:00Z,map,yukina-ua-kryvyi-rih,1
2026-07-26T19:00Z,map,yukina-ua-kyiv,1
2026-07-26T19:00Z,map,yukina-ua-lviv,1
2026-07-26T19:00Z,map,yukina-ua-odesa,1
2026-07-26T19:00Z,map,yukina-ua-zaporizhzhia,1
2026-07-26T19:00Z,map,zurich,1
2026-07-26T19:00Z,mod,advanced-analytics,7
2026-07-26T19:00Z,mod,any-money,1
2026-07-26T19:00Z,mod,auto-lines,2
2026-07-26T19:00Z,mod,citymapper,2
2026-07-26T19:00Z,mod,demand-clusters,1
2026-07-26T19:00Z,mod,distance-circles,9
2026-07-26T19:00Z,mod,game-speedup,4
2026-07-26T19:00Z,mod,imb11-moveit,2
2026-07-26T19:00Z,mod,improved-schematics,10
2026-07-26T19:00Z,mod,induced-demand,3
2026-07-26T19:00Z,mod,lrt-trains,3
2026-07-26T19:00Z,mod,map-markers,2
2026-07-26T19:00Z,mod,missed-connections,2
2026-07-26T19:00Z,mod,mode-manager,1
2026-07-26T19:00Z,mod,neighborhood-station-names,5
2026-07-26T19:00Z,mod,network-status,5
2026-07-26T19:00Z,mod,satellite-overlay,1
2026-07-26T19:00Z,mod,scrollable-dropdowns,2
2026-07-26T19:00Z,mod,subway-builder-performance,5
2026-07-26T19:00Z,mod,subwaybuilder-regions,3
2026-07-26T19:00Z,mod,track-anarchy,1
2026-07-26T19:00Z,mod,track-visualizer,4
2026-07-26T19:00Z,mod,train-anarchy,2
2026-07-26T19:00Z,mod,transit-overlay,1
2026-07-26T19:00Z,mod,valdotoriums-trains,6
2026-07-26T20:00Z,map,amba,3
2026-07-26T20:00Z,map,amsterdam,1
2026-07-26T20:00Z,map,anchorage-ak,1
2026-07-26T20:00Z,map,barcelona,4
2026-07-26T20:00Z,map,beijing,1
2026-07-26T20:00Z,map,bergen-stavanger-no,1
2026-07-26T20:00Z,map,berlin-val,3
2026-07-26T20:00Z,map,bilbao,2
2026-07-26T20:00Z,map,bucharest-medium,1
2026-07-26T20:00Z,map,catania,1
2026-07-26T20:00Z,map,chongqing,2
2026-07-26T20:00Z,map,ciudad-de-mexico,1
2026-07-26T20:00Z,map,florence,1
2026-07-26T20:00Z,map,garda-lake,1
2026-07-26T20:00Z,map,genoa,2
2026-07-26T20:00Z,map,greater-baltimore,1
2026-07-26T20:00Z,map,greater-chicagoland,1
2026-07-26T20:00Z,map,greater-kuala-lumpur,1
2026-07-26T20:00Z,map,greater-portland,1
2026-07-26T20:00Z,map,guadalajara,1
2026-07-26T20:00Z,map,guangzhou,2
2026-07-26T20:00Z,map,helsinki,1
2026-07-26T20:00Z,map,knoxville,1
2026-07-26T20:00Z,map,madrid,4
2026-07-26T20:00Z,map,mexicali,1
2026-07-26T20:00Z,map,mfn-hong-kong,2
2026-07-26T20:00Z,map,milan,3
2026-07-26T20:00Z,map,monterrey,1
2026-07-26T20:00Z,map,montreal,2
2026-07-26T20:00Z,map,naples,2
2026-07-26T20:00Z,map,opo-pt-metropolitan,2
2026-07-26T20:00Z,map,orange-county,1
2026-07-26T20:00Z,map,ottawa,1
2026-07-26T20:00Z,map,palermo,1
2026-07-26T20:00Z,map,pianura-veneta,2
2026-07-26T20:00Z,map,puebla,1
2026-07-26T20:00Z,map,puerto-rico,1
2026-07-26T20:00Z,map,rhode-island,2
2026-07-26T20:00Z,map,riviera-romagnola,1
2026-07-26T20:00Z,map,rome,2
2026-07-26T20:00Z,map,rotterdam-the-hague,1
2026-07-26T20:00Z,map,saltillo,1
2026-07-26T20:00Z,map,shanghai,2
2026-07-26T20:00Z,map,shenzhen,2
2026-07-26T20:00Z,map,singapore-val,1
2026-07-26T20:00Z,map,spokane,1
2026-07-26T20:00Z,map,tel-aviv,1
2026-07-26T20:00Z,map,toronto,3
2026-07-26T20:00Z,map,turin,1
2026-07-26T20:00Z,map,vancouver,2
2026-07-26T20:00Z,map,yukina-asahikawa,1
2026-07-26T20:00Z,map,yukina-cz-brno,1
2026-07-26T20:00Z,map,yukina-cz-hradec-pardubice,1
2026-07-26T20:00Z,map,yukina-cz-jihlava,1
2026-07-26T20:00Z,map,yukina-cz-ostrava,2
2026-07-26T20:00Z,map,yukina-cz-praha,2
2026-07-26T20:00Z,map,yukina-fukuoka,1
2026-07-26T20:00Z,map,yukina-hakodate,1
2026-07-26T20:00Z,map,yukina-hiroshima-kure,1
2026-07-26T20:00Z,map,yukina-kagoshima-kirishima,1
2026-07-26T20:00Z,map,yukina-keihanshin,1
2026-07-26T20:00Z,map,yukina-kobe-akashi,1
2026-07-26T20:00Z,map,yukina-kochi,1
2026-07-26T20:00Z,map,yukina-kumamoto,1
2026-07-26T20:00Z,map,yukina-kyoto,2
2026-07-26T20:00Z,map,yukina-lt-panevezys,1
2026-07-26T20:00Z,map,yukina-lv-liepaja,1
2026-07-26T20:00Z,map,yukina-lv-riga,1
2026-07-26T20:00Z,map,yukina-matsuyama,1
2026-07-26T20:00Z,map,yukina-nagasaki,1
2026-07-26T20:00Z,map,yukina-nakadoori,1
2026-07-26T20:00Z,map,yukina-okayama,1
2026-07-26T20:00Z,map,yukina-okinawa,2
2026-07-26T20:00Z,map,yukina-osaka,3
2026-07-26T20:00Z,map,yukina-pl-czestochowa,1
2026-07-26T20:00Z,map,yukina-pl-kielce,1
2026-07-26T20:00Z,map,yukina-pl-legnica,1
2026-07-26T20:00Z,map,yukina-pl-opole,1
2026-07-26T20:00Z,map,yukina-pl-poznan,1
2026-07-26T20:00Z,map,yukina-pl-rzeszow,1
2026-07-26T20:00Z,map,yukina-pl-szczecin,1
2026-07-26T20:00Z,map,yukina-pl-warszawa,1
2026-07-26T20:00Z,map,yukina-pl-wroclaw,1
2026-07-26T20:00Z,map,yukina-sapporo-chitose,3
2026-07-26T20:00Z,map,yukina-shizuoka-hamamatsu,1
2026-07-26T20:00Z,map,yukina-takamatsu,1
2026-07-26T20:00Z,map,yukina-tsugaru,1
2026-07-26T20:00Z,map,yukina-tw-hsinchu,3
2026-07-26T20:00Z,map,yukina-tw-kaohsiung,1
2026-07-26T20:00Z,map,yukina-tw-taichung,1
2026-07-26T20:00Z,map,yukina-tw-tainan,1
2026-07-26T20:00Z,map,yukina-tw-taipei,1
2026-07-26T20:00Z,map,zurich,2
2026-07-26T20:00Z,mod,advanced-analytics,6
2026-07-26T20:00Z,mod,any-money,2
2026-07-26T20:00Z,mod,auto-lines,1
2026-07-26T20:00Z,mod,chinese-trains,1
2026-07-26T20:00Z,mod,cinematic-camera,1
2026-07-26T20:00Z,mod,danield1909-dantrains,1
2026-07-26T20:00Z,mod,demand-clusters,3
2026-07-26T20:00Z,mod,distance-circles,6
2026-07-26T20:00Z,mod,game-speedup,3
2026-07-26T20:00Z,mod,imb11-moveit,1
2026-07-26T20:00Z,mod,improved-schematics,9
2026-07-26T20:00Z,mod,induced-demand,3
2026-07-26T20:00Z,mod,map-markers,4
2026-07-26T20:00Z,mod,missed-connections,1
2026-07-26T20:00Z,mod,mode-manager,1
2026-07-26T20:00Z,mod,neighborhood-station-names,4
2026-07-26T20:00Z,mod,network-status,2
2026-07-26T20:00Z,mod,pause-on-start,1
2026-07-26T20:00Z,mod,scrollable-dropdowns,1
2026-07-26T20:00Z,mod,simple-trains,1
2026-07-26T20:00Z,mod,station-dots,2
2026-07-26T20:00Z,mod,subway-builder-performance,6
2026-07-26T20:00Z,mod,subwaybuilder-regions,5
2026-07-26T20:00Z,mod,tod,1
2026-07-26T20:00Z,mod,track-anarchy,1
2026-07-26T20:00Z,mod,transit-overlay,2
2026-07-26T20:00Z,mod,valdotoriums-trains,4
2026-07-26T21:00Z,map,antalya,1
2026-07-26T21:00Z,map,baltimore-dc-corridor,1
2026-07-26T21:00Z,map,barcelona,2
2026-07-26T21:00Z,map,berlin-val,3
2026-07-26T21:00Z,map,bilbao,1
2026-07-26T21:00Z,map,calgary,2
2026-07-26T21:00Z,map,cdmx-core,1
2026-07-26T21:00Z,map,dubai,1
2026-07-26T21:00Z,map,edmonton,1
2026-07-26T21:00Z,map,florence,1
2026-07-26T21:00Z,map,garda-lake,1
2026-07-26T21:00Z,map,greater-baltimore,2
2026-07-26T21:00Z,map,greater-los-angeles,1
2026-07-26T21:00Z,map,greater-portland,1
2026-07-26T21:00Z,map,helsinki,1
2026-07-26T21:00Z,map,istanbul,2
2026-07-26T21:00Z,map,jacksonville,1
2026-07-26T21:00Z,map,jelegend-tokyo,2
2026-07-26T21:00Z,map,knoxville,2
2026-07-26T21:00Z,map,madrid,2
2026-07-26T21:00Z,map,mfn-hong-kong,1
2026-07-26T21:00Z,map,milan,1
2026-07-26T21:00Z,map,montreal,2
2026-07-26T21:00Z,map,naples,1
2026-07-26T21:00Z,map,opo-pt-metropolitan,2
2026-07-26T21:00Z,map,orange-county,1
2026-07-26T21:00Z,map,orlando,1
2026-07-26T21:00Z,map,ottawa,3
2026-07-26T21:00Z,map,palma-de-mallorca,2
2026-07-26T21:00Z,map,paris-ile-de-france,3
2026-07-26T21:00Z,map,puerto-rico,1
2026-07-26T21:00Z,map,quebec-city,2
2026-07-26T21:00Z,map,rhode-island,1
2026-07-26T21:00Z,map,richmond,1
2026-07-26T21:00Z,map,rochester,1
2026-07-26T21:00Z,map,rome,2
2026-07-26T21:00Z,map,saltillo,1
2026-07-26T21:00Z,map,san-antonio,1
2026-07-26T21:00Z,map,san-juan,1
2026-07-26T21:00Z,map,sydney,1
2026-07-26T21:00Z,map,tampa-bay,1
2026-07-26T21:00Z,map,toronto,3
2026-07-26T21:00Z,map,tri-cities,1
2026-07-26T21:00Z,map,tromso-no,2
2026-07-26T21:00Z,map,trujillo,1
2026-07-26T21:00Z,map,turin,1
2026-07-26T21:00Z,map,vancouver,3
2026-07-26T21:00Z,map,winnipeg,1
2026-07-26T21:00Z,map,yukina-cz-ceske-budejovice,1
2026-07-26T21:00Z,map,yukina-cz-olomouc,1
2026-07-26T21:00Z,map,yukina-cz-praha,2
2026-07-26T21:00Z,map,yukina-ee-tallinn,1
2026-07-26T21:00Z,map,yukina-fukuoka,1
2026-07-26T21:00Z,map,yukina-hakodate,2
2026-07-26T21:00Z,map,yukina-hiroshima-kure,3
2026-07-26T21:00Z,map,yukina-keihanshin,1
2026-07-26T21:00Z,map,yukina-kitakyushu-shimonoseki,1
2026-07-26T21:00Z,map,yukina-kochi,1
2026-07-26T21:00Z,map,yukina-kyoto,5
2026-07-26T21:00Z,map,yukina-lt-klaipeda,1
2026-07-26T21:00Z,map,yukina-matsuyama,1
2026-07-26T21:00Z,map,yukina-okinawa,4
2026-07-26T21:00Z,map,yukina-osaka,3
2026-07-26T21:00Z,map,yukina-pl-central-pomerania,2
2026-07-26T21:00Z,map,yukina-pl-katowice-gzm,1
2026-07-26T21:00Z,map,yukina-pl-lodz,1
2026-07-26T21:00Z,map,yukina-pl-lublin,1
2026-07-26T21:00Z,map,yukina-pl-olsztyn,1
2026-07-26T21:00Z,map,yukina-pl-radom,1
2026-07-26T21:00Z,map,yukina-pl-warszawa,1
2026-07-26T21:00Z,map,yukina-sapporo-chitose,3
2026-07-26T21:00Z,map,yukina-sendai,1
2026-07-26T21:00Z,map,yukina-takamatsu,1
2026-07-26T21:00Z,map,yukina-tw-taichung,1
2026-07-26T21:00Z,map,yukina-tw-taipei,1
2026-07-26T21:00Z,map,yukina-ua-kyiv,1
2026-07-26T21:00Z,map,zurich,2
2026-07-26T21:00Z,mod,advanced-analytics,8
2026-07-26T21:00Z,mod,any-money,1
2026-07-26T21:00Z,mod,auto-lines,1
2026-07-26T21:00Z,mod,citymapper,1
2026-07-26T21:00Z,mod,demand-clusters,1
2026-07-26T21:00Z,mod,distance-circles,6
2026-07-26T21:00Z,mod,game-speedup,2
2026-07-26T21:00Z,mod,improved-schematics,3
2026-07-26T21:00Z,mod,induced-demand,3
2026-07-26T21:00Z,mod,map-markers,1
2026-07-26T21:00Z,mod,neighborhood-station-names,4
2026-07-26T21:00Z,mod,network-status,5
2026-07-26T21:00Z,mod,simple-trains,1
2026-07-26T21:00Z,mod,station-dots,3
2026-07-26T21:00Z,mod,subway-builder-performance,4
2026-07-26T21:00Z,mod,subwaybuilder-regions,1
2026-07-26T21:00Z,mod,track-anarchy,1
2026-07-26T21:00Z,mod,transit-overlay,1
2026-07-26T21:00Z,mod,valdotoriums-trains,2
2026-07-26T22:00Z,map,akron-oh,1
2026-07-26T22:00Z,map,albany,1
2026-07-26T22:00Z,map,amba,1
2026-07-26T22:00Z,map,anchorage-ak,1
2026-07-26T22:00Z,map,ankara,1
2026-07-26T22:00Z,map,arequipa,1
2026-07-26T22:00Z,map,baltimore-dc-corridor,1
2026-07-26T22:00Z,map,beijing,2
2026-07-26T22:00Z,map,berlin-val,3
2026-07-26T22:00Z,map,buffalo-ny,1
2026-07-26T22:00Z,map,calgary,3
2026-07-26T22:00Z,map,catania,1
2026-07-26T22:00Z,map,cdmx-core,2
2026-07-26T22:00Z,map,charleston-huntington-wv,1
2026-07-26T22:00Z,map,charleston-sc,1
2026-07-26T22:00Z,map,chiclayo,1
2026-07-26T22:00Z,map,chimbote,1
2026-07-26T22:00Z,map,chongqing,2
2026-07-26T22:00Z,map,ciudad-de-mexico,3
2026-07-26T22:00Z,map,ciudad-juarez-el-paso,1
2026-07-26T22:00Z,map,colorado-ski-country,1
2026-07-26T22:00Z,map,connecticut-usa,1
2026-07-26T22:00Z,map,cusco,1
2026-07-26T22:00Z,map,dayton-oh,1
2026-07-26T22:00Z,map,daytonatti,1
2026-07-26T22:00Z,map,dubai,1
2026-07-26T22:00Z,map,edmonton,3
2026-07-26T22:00Z,map,florence,2
2026-07-26T22:00Z,map,genoa,1
2026-07-26T22:00Z,map,greater-chicagoland,1
2026-07-26T22:00Z,map,greater-los-angeles,1
2026-07-26T22:00Z,map,greater-portland,1
2026-07-26T22:00Z,map,greatertwincities,1
2026-07-26T22:00Z,map,guadalajara,1
2026-07-26T22:00Z,map,guangzhou,3
2026-07-26T22:00Z,map,helsinki,2
2026-07-26T22:00Z,map,huancayo-jauja,1
2026-07-26T22:00Z,map,iquitos,2
2026-07-26T22:00Z,map,istanbul,1
2026-07-26T22:00Z,map,jerusalem,1
2026-07-26T22:00Z,map,johor-bahru,1
2026-07-26T22:00Z,map,lille,1
2026-07-26T22:00Z,map,lima,1
2026-07-26T22:00Z,map,los-angeles-county,2
2026-07-26T22:00Z,map,louisville,1
2026-07-26T22:00Z,map,madrid,1
2026-07-26T22:00Z,map,memphis,2
2026-07-26T22:00Z,map,mfn-hong-kong,2
2026-07-26T22:00Z,map,mfn-lasvegas,1
2026-07-26T22:00Z,map,mfn-madisonwi,1
2026-07-26T22:00Z,map,mfn-msy,1
2026-07-26T22:00Z,map,mfn-northwestar,1
2026-07-26T22:00Z,map,mfn-rdu,1
2026-07-26T22:00Z,map,milan,3
2026-07-26T22:00Z,map,monterrey,1
2026-07-26T22:00Z,map,montreal,1
2026-07-26T22:00Z,map,nantes,1
2026-07-26T22:00Z,map,nashville,1
2026-07-26T22:00Z,map,oklahoma-city,2
2026-07-26T22:00Z,map,opo-pt-metropolitan,2
2026-07-26T22:00Z,map,orlando,3
2026-07-26T22:00Z,map,oslo-no,1
2026-07-26T22:00Z,map,ottawa,1
2026-07-26T22:00Z,map,palma-de-mallorca,2
2026-07-26T22:00Z,map,pianura-veneta,1
2026-07-26T22:00Z,map,piedmont-triad,1
2026-07-26T22:00Z,map,piura,2
2026-07-26T22:00Z,map,providence,1
2026-07-26T22:00Z,map,puebla,2
2026-07-26T22:00Z,map,puerto-rico,2
2026-07-26T22:00Z,map,pulau-pinang,1
2026-07-26T22:00Z,map,quebec-city,3
2026-07-26T22:00Z,map,rennes,2
2026-07-26T22:00Z,map,rhode-island,1
2026-07-26T22:00Z,map,richmond,2
2026-07-26T22:00Z,map,rochester,1
2026-07-26T22:00Z,map,rome,1
2026-07-26T22:00Z,map,sacramento,1
2026-07-26T22:00Z,map,saltillo,2
2026-07-26T22:00Z,map,san-juan,1
2026-07-26T22:00Z,map,seoul-3,5
2026-07-26T22:00Z,map,seoul-4,5
2026-07-26T22:00Z,map,sevilla,1
2026-07-26T22:00Z,map,shanghai,4
2026-07-26T22:00Z,map,shenzhen,1
2026-07-26T22:00Z,map,singapore-val,1
2026-07-26T22:00Z,map,strasbourg,1
2026-07-26T22:00Z,map,sydney,1
2026-07-26T22:00Z,map,syracuse-ny,1
2026-07-26T22:00Z,map,tampa-bay,2
2026-07-26T22:00Z,map,tijuana-san-diego,2
2026-07-26T22:00Z,map,toledo-oh,1
2026-07-26T22:00Z,map,toronto,2
2026-07-26T22:00Z,map,tri-cities,1
2026-07-26T22:00Z,map,tromso-no,1
2026-07-26T22:00Z,map,trujillo,2
2026-07-26T22:00Z,map,turin,2
2026-07-26T22:00Z,map,valencia,1
2026-07-26T22:00Z,map,vancouver,1
2026-07-26T22:00Z,map,warsaw-val,1
2026-07-26T22:00Z,map,waterloo,1
2026-07-26T22:00Z,map,willamette-valley,1
2026-07-26T22:00Z,map,wilmington-nc,1
2026-07-26T22:00Z,map,winnipeg,1
2026-07-26T22:00Z,map,yukina-asahikawa,3
2026-07-26T22:00Z,map,yukina-bydgoszcz-torun,1
2026-07-26T22:00Z,map,yukina-cz-karlovy-vary,2
2026-07-26T22:00Z,map,yukina-cz-olomouc,1
2026-07-26T22:00Z,map,yukina-cz-ostrava,1
2026-07-26T22:00Z,map,yukina-cz-praha,2
2026-07-26T22:00Z,map,yukina-cz-ustecko-chomutov,1
2026-07-26T22:00Z,map,yukina-ee-ida-viru,1
2026-07-26T22:00Z,map,yukina-ee-tallinn,1
2026-07-26T22:00Z,map,yukina-hakodate,3
2026-07-26T22:00Z,map,yukina-hiroshima-kure,3
2026-07-26T22:00Z,map,yukina-kagoshima-kirishima,2
2026-07-26T22:00Z,map,yukina-keihanshin,2
2026-07-26T22:00Z,map,yukina-kobe-akashi,1
2026-07-26T22:00Z,map,yukina-kochi,2
2026-07-26T22:00Z,map,yukina-kumamoto,3
2026-07-26T22:00Z,map,yukina-kyoto,5
2026-07-26T22:00Z,map,yukina-lt-kaunas,1
2026-07-26T22:00Z,map,yukina-lt-siauliai,1
2026-07-26T22:00Z,map,yukina-lt-vilnius,1
2026-07-26T22:00Z,map,yukina-matsuyama,2
2026-07-26T22:00Z,map,yukina-morioka,3
2026-07-26T22:00Z,map,yukina-nagasaki,2
2026-07-26T22:00Z,map,yukina-nakadoori,2
2026-07-26T22:00Z,map,yukina-okayama,2
2026-07-26T22:00Z,map,yukina-okinawa,2
2026-07-26T22:00Z,map,yukina-osaka,1
2026-07-26T22:00Z,map,yukina-pl-bialystok,1
2026-07-26T22:00Z,map,yukina-pl-gdansk,1
2026-07-26T22:00Z,map,yukina-pl-lodz,1
2026-07-26T22:00Z,map,yukina-pl-lublin,1
2026-07-26T22:00Z,map,yukina-pl-plock-wloclawek,1
2026-07-26T22:00Z,map,yukina-pl-radom,1
2026-07-26T22:00Z,map,yukina-pl-rzeszow,1
2026-07-26T22:00Z,map,yukina-pl-warszawa,1
2026-07-26T22:00Z,map,yukina-pl-wroclaw,1
2026-07-26T22:00Z,map,yukina-sapporo-chitose,3
2026-07-26T22:00Z,map,yukina-shizuoka-hamamatsu,2
2026-07-26T22:00Z,map,yukina-takamatsu,2
2026-07-26T22:00Z,map,yukina-tsugaru,2
2026-07-26T22:00Z,mod,advanced-analytics,6
2026-07-26T22:00Z,mod,auto-lines,1
2026-07-26T22:00Z,mod,citymapper,1
2026-07-26T22:00Z,mod,danield1909-dantrains,1
2026-07-26T22:00Z,mod,demand-clusters,1
2026-07-26T22:00Z,mod,distance-circles,14
2026-07-26T22:00Z,mod,game-speedup,5
2026-07-26T22:00Z,mod,imb11-moveit,3
2026-07-26T22:00Z,mod,improved-schematics,9
2026-07-26T22:00Z,mod,induced-demand,3
2026-07-26T22:00Z,mod,map-markers,8
2026-07-26T22:00Z,mod,missed-connections,3
2026-07-26T22:00Z,mod,mode-manager,2
2026-07-26T22:00Z,mod,neighborhood-station-names,7
2026-07-26T22:00Z,mod,network-status,1
2026-07-26T22:00Z,mod,satellite-overlay,1
2026-07-26T22:00Z,mod,simple-trains,4
2026-07-26T22:00Z,mod,station-dots,3
2026-07-26T22:00Z,mod,subway-builder-performance,5
2026-07-26T22:00Z,mod,subwaybuilder-regions,3
2026-07-26T22:00Z,mod,tod,1
2026-07-26T22:00Z,mod,track-visualizer,2
2026-07-26T22:00Z,mod,transit-overlay,1
2026-07-26T22:00Z,mod,valdotoriums-trains,3
2026-07-26T23:00Z,map,alicante,1
2026-07-26T23:00Z,map,amba,2
2026-07-26T23:00Z,map,amsterdam,1
2026-07-26T23:00Z,map,ankara,2
2026-07-26T23:00Z,map,antalya,1
2026-07-26T23:00Z,map,asdfasdf,1
2026-07-26T23:00Z,map,baltimore-dc-corridor,2
2026-07-26T23:00Z,map,barcelona,1
2026-07-26T23:00Z,map,berlin-val,5
2026-07-26T23:00Z,map,bilbao,1
2026-07-26T23:00Z,map,bordeaux-arcachon-libourne,2
2026-07-26T23:00Z,map,calgary,1
2026-07-26T23:00Z,map,catania,1
2026-07-26T23:00Z,map,cdmx-core,2
2026-07-26T23:00Z,map,chongqing,4
2026-07-26T23:00Z,map,ciudad-de-mexico,1
2026-07-26T23:00Z,map,colorado-ski-country,1
2026-07-26T23:00Z,map,daytonatti,1
2026-07-26T23:00Z,map,dubai,1
2026-07-26T23:00Z,map,edmonton,3
2026-07-26T23:00Z,map,greater-los-angeles,1
2026-07-26T23:00Z,map,greater-portland,1
2026-07-26T23:00Z,map,guangzhou,3
2026-07-26T23:00Z,map,huancayo-jauja,1
2026-07-26T23:00Z,map,istanbul,2
2026-07-26T23:00Z,map,jacksonville,1
2026-07-26T23:00Z,map,lille,1
2026-07-26T23:00Z,map,madrid,2
2026-07-26T23:00Z,map,mfn-hong-kong,3
2026-07-26T23:00Z,map,mfn-madisonwi,1
2026-07-26T23:00Z,map,monterrey,3
2026-07-26T23:00Z,map,montreal,3
2026-07-26T23:00Z,map,opo-pt-metropolitan,1
2026-07-26T23:00Z,map,orange-county,2
2026-07-26T23:00Z,map,ottawa,1
2026-07-26T23:00Z,map,palma-de-mallorca,1
2026-07-26T23:00Z,map,paris-ile-de-france,3
2026-07-26T23:00Z,map,pianura-emiliana,1
2026-07-26T23:00Z,map,puebla,1
2026-07-26T23:00Z,map,puerto-rico,1
2026-07-26T23:00Z,map,quebec-city,1
2026-07-26T23:00Z,map,richmond,3
2026-07-26T23:00Z,map,riviera-romagnola,1
2026-07-26T23:00Z,map,rochester,1
2026-07-26T23:00Z,map,rome,1
2026-07-26T23:00Z,map,rotterdam-the-hague,1
2026-07-26T23:00Z,map,saltillo,2
2026-07-26T23:00Z,map,san-antonio,2
2026-07-26T23:00Z,map,san-juan,2
2026-07-26T23:00Z,map,sevilla,1
2026-07-26T23:00Z,map,shenzhen,1
2026-07-26T23:00Z,map,sofia-bulgaria,1
2026-07-26T23:00Z,map,strasbourg,1
2026-07-26T23:00Z,map,tijuana-san-diego,1
2026-07-26T23:00Z,map,toronto,4
2026-07-26T23:00Z,map,trondheim-no,1
2026-07-26T23:00Z,map,turin,3
2026-07-26T23:00Z,map,vancouver,1
2026-07-26T23:00Z,map,winnipeg,1
2026-07-26T23:00Z,map,yukina-asahikawa,2
2026-07-26T23:00Z,map,yukina-cz-liberec-jablonec,1
2026-07-26T23:00Z,map,yukina-cz-praha,2
2026-07-26T23:00Z,map,yukina-cz-zlin,1
2026-07-26T23:00Z,map,yukina-ee-tallinn,1
2026-07-26T23:00Z,map,yukina-hakodate,1
2026-07-26T23:00Z,map,yukina-hiroshima-kure,3
2026-07-26T23:00Z,map,yukina-kagoshima-kirishima,1
2026-07-26T23:00Z,map,yukina-keihanshin,1
2026-07-26T23:00Z,map,yukina-kobe-akashi,1
2026-07-26T23:00Z,map,yukina-kochi,2
2026-07-26T23:00Z,map,yukina-kumamoto,1
2026-07-26T23:00Z,map,yukina-kyoto,2
2026-07-26T23:00Z,map,yukina-lv-riga,3
2026-07-26T23:00Z,map,yukina-matsuyama,1
2026-07-26T23:00Z,map,yukina-morioka,1
2026-07-26T23:00Z,map,yukina-nagasaki,3
2026-07-26T23:00Z,map,yukina-nakadoori,3
2026-07-26T23:00Z,map,yukina-nakaumi,1
2026-07-26T23:00Z,map,yukina-nemuro,1
2026-07-26T23:00Z,map,yukina-niigata,2
2026-07-26T23:00Z,map,yukina-okayama,1
2026-07-26T23:00Z,map,yukina-okinawa,1
2026-07-26T23:00Z,map,yukina-pl-krakow,1
2026-07-26T23:00Z,map,yukina-pl-poznan,1
2026-07-26T23:00Z,map,yukina-pl-szczecin,1
